,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
TCGA-CV-7414-01A,0.01478943363730064,0.08629023899000235,0.12287070254060693,0.08663503448692306,0.0759377079450059,0.09514738458800004,0.06644153948770125,0.05491068161583405,0.0374515145008293,0.3595257622077964
TCGA-CN-A63W-01A,0.03235974535785006,0.09261536665463085,0.10660878416416597,0.09670920856067867,0.06733092435805081,0.08024809156698459,0.05798227119404687,0.05700971210272694,0.05391897125821357,0.3552169247826517
TCGA-BA-5557-01A,0.011873693669943104,0.06742615749076304,0.11634978166672673,0.08135534110681746,0.07812053956880653,0.08679464946896989,0.06319012061434917,0.054677353830909915,0.06560657811264181,0.3746057844700724
TCGA-CV-7435-01A,0.022465003124559187,0.09230737207886133,0.12627738578960102,0.06423301984604214,0.07784089436348468,0.05974387507346023,0.0505020656795433,0.05274966127625414,0.0703101693292173,0.3835705534389768
TCGA-UF-A7JT-01A,0.023653447378156223,0.07007897717659471,0.09849862244475306,0.06769918485334177,0.09523788025878897,0.07600891396751477,0.0745071524944564,0.06102911475491276,0.07067910498828725,0.362607601683194
TCGA-QK-A6IF-01A,0.04541350812983267,0.08250781747070908,0.1473350016602216,0.08266857295863667,0.1042417846823297,0.07052126092880552,0.0880600697100918,0.07529054303501523,0.11105379318011502,0.19290764824424272
TCGA-QK-A6IJ-01A,0.030263798635253192,0.09205327406518368,0.08229179632311888,0.08857676907334831,0.08756172892145991,0.07942565787455406,0.06217574121007893,0.0815084335237888,0.09425850401030023,0.301884296362914
TCGA-CV-7248-01A,0.05060070089782468,0.06091408150787124,0.10313261477899215,0.059167652376217135,0.05937918885811973,0.08784958822549958,0.05190578355995914,0.03234060798943791,0.0937650174604182,0.4009447643456603
TCGA-CV-7101-11A,0.037162019313945444,0.10265601465224683,0.1256207442057899,0.06167628801711217,0.07034237404656994,0.08554636889593745,0.07375881845241763,0.06959957688786045,0.0661345672292714,0.30750322829884874
TCGA-H7-A6C4-11A,0.02724874908147416,0.11787834243812781,0.13428953646494096,0.0873824701229323,0.08470176272956856,0.08239189160751383,0.05475069247866047,0.16990563287107077,0.09094904639057158,0.15050187581513957
TCGA-CV-6942-01A,0.03277964348381765,0.09057660555955936,0.12890227461342568,0.07159408059035874,0.07852943241877078,0.08914357152035246,0.07536166800198987,0.07086076638437618,0.07425104996370796,0.28800090746364143
TCGA-RS-A6TP-01A,0.03618545596771935,0.10598805705556545,0.11292244510681278,0.06837949336921641,0.09086349843167499,0.09130811428914844,0.05435570796695593,0.06628466453901506,0.07618977168557031,0.29752279158832123
