"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"TCGA-CV-A6K1-01A",0.000117881408825514,0,0.00574331900087664,0.0143745920906773,0.00214021675867567,8.82373811957194e-05,5.76880994382373e-05,0,0,0.977478065260311
"TCGA-MT-A51X-01A",0.000593136530519361,0,0.0128302659530015,0.0274156576514694,0,0.000239823244436478,0.00970580142384188,0.00808925719586868,0.00284279881456906,0.938283259186294
"TCGA-4P-AA8J-01A",0.00572639787900715,0.000399645416502636,0.0202047124304719,0.186697040555817,0.0327071446424109,0.000341476579637691,0.0291125406730146,0,0,0.724811041823138
"TCGA-CV-5439-01A",0.000400212318893423,0,0.00710948074150508,0.00384864579864093,0.0154573734481205,7.66249489338086e-05,1.82808137535661e-05,0.00745701712988918,0.00268127766829531,0.962951087131968
"TCGA-BA-A4IF-01A",0.000160896381473806,0,0.00761101221533602,0.030423202997864,0,1.7018881549031e-05,0.00640981313446259,0.022019379268338,0.00115324723674734,0.932205429884229
"TCGA-D6-A4Z9-01A",0.000845556735675108,0,0.0139508309271546,0.00820136757503685,0.00566449775781287,0.000162047755498909,0.00579302263592218,0,0.0028109683313888,0.962571708281511
"TCGA-CV-7437-01A",0.000614609369864793,0,0.00326593193600708,0.0120200260212473,0.00822644784450476,9.05867854459573e-05,2.90316790884958e-05,0,0,0.975753366363842
"TCGA-CR-6484-01A",0.011340877378894,0.00133319135819717,0.0205799371913906,0.11910851740774,0.169443280352901,0.000437566664792287,6.23892428595158e-05,0.000778854203129383,0,0.676915386200097
"TCGA-CV-7245-01A",0,0,0.0048257906604495,0.0476360130305715,0,0.000321906318270014,7.23919808120328e-05,0,0.00374733128952473,0.943396566720372
"TCGA-CQ-5327-01A",0.000675518528435328,0.000286566542180639,0.0102469716078015,0.0131508425767834,0.0511729699481677,0.000105344933043808,0.00728332155092182,0,0.000393314962054353,0.916685149350612
"TCGA-DQ-7588-01A",0,0,0.00100233729439966,0.00231171739760421,0,1.18648118403457e-05,2.90310885982825e-05,0,0,0.996645049407557
"TCGA-CR-7373-01A",0.00548518804800401,0.00045085635876496,0.0104219215528088,0.0130411813798195,0.0148138333717595,8.87582542018729e-05,6.88907059944363e-07,0,0.00742676205273642,0.948270810074845
"TCGA-CX-7085-01A",0.0236225289221229,0,0.018687848148754,0.132710423358831,0.0858232884996673,0.000718524714966642,0.0462274340138425,0,0,0.692209952341816
"TCGA-F7-A50J-01A",0.000396680010443118,0,0.00630766262512097,0.0184539093042191,0.00192294043169325,0.000144513234983708,0.000978925455129994,0,0.00679329533710101,0.965002073601309
"TCGA-CQ-6228-01A",0.0018742883185094,0,0.00767597577312165,0.0651668641138575,0.0101662622493189,0.000114809488395036,5.99793358234729e-05,0.00163233125227528,0.00533661242346669,0.907972877045232
"TCGA-CQ-6222-01A",0,0,0.011542192710443,0.0275256556291291,0.0272288809203481,0,0.400877284379567,0,0,0.532825986360513
"TCGA-IQ-7630-01A",0,0.000226218535310471,0.00213871403534207,0.057178128681809,0.0248907155902161,5.06358330277873e-05,0.000340231153736228,0,0.00138375559521707,0.913791600575341
"TCGA-CV-7103-11A",0,0,0.0287505264893267,0.0336305512043041,0.0161084720219431,0.000298885948943857,0.088217194002645,0.00701979005659981,0,0.825974580276237
"TCGA-D6-A6EP-01A",0.0177180619539524,0,0.0524324115160313,0.41820064936301,0.0388248866655913,9.94962170487865e-05,0.00270544555951624,0,0,0.47001904872485
"TCGA-CV-7250-11A",0.00071540910093738,0,0.0157598745290356,0.00384997310242322,0.0309119252742578,7.30804529909448e-06,0.588577047357528,0,0.00810254355372613,0.352075919036793
"TCGA-D6-6825-01A",0.00087481778484143,0.0020752763911286,0.0187941717360346,0.0377804166763759,0.0729179798282795,0.0006254538372992,0.00820012261559273,0.0029504937418808,0.00658258842993,0.849198678958637
