"","B-cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T-cell","tumor"
"TCGA-CX-7082-01A",2.5298026579955e-05,9.95143124218925e-06,0.0298674088871693,0.00394594047344516,0.039118293966111,0.000320186782952621,0.0688576036202911,3.78741078584843e-06,0.000549047877773952,0.857302481523649
"TCGA-CV-7414-01A",4.42664286869696e-06,0.00218224053233666,0.0339516931513905,0.0154121718493247,0.0246062551575068,0.00301358804914623,0.0207230088788978,1.32776358501737e-06,0.000479638122475595,0.899625649852468
"TCGA-CN-A63W-01A",9.68420535763385e-05,1.12786136380858e-05,0.0147906895065512,1.24944807289079e-05,0.0394686274695911,0.000518083893016417,0.00550987012679335,0.00218890866904833,4.34323544944945e-06,0.937398861951607
"TCGA-BA-5557-01A",1.54807974607977e-06,0.00338599798505205,0.0369607703966093,0.00561632367926526,0.0766386076904772,0.000534068394059782,0.000440872148704098,9.73716174500874e-06,0.0214710142393235,0.854941060225018
"TCGA-CV-7435-01A",0.00851182015782057,2.93464348647908e-05,0.0411420778799326,0.052825028687713,0.0577987814834097,0.00133804921187933,0.0182919106213673,0.000110962216815841,0.00341165802638271,0.816540365279814
"TCGA-UF-A7JT-01A",0.00444837436276004,4.59575700837662e-06,0.0316538577976817,0.00340354297755759,0.150865662756527,2.67159363574592e-06,0.00111256309755116,1.00093228787437e-06,3.28548105102171e-06,0.808504445243939
"TCGA-QK-A6IF-01A",0.0242022658208733,0.0315733016980019,0.0268692572136819,0.08870372090984,0.138822142986045,0.00167997978472095,0.00121095651928396,7.50358664935545e-06,0.100099911918339,0.586830959562565
"TCGA-QK-A6IJ-01A",0.000303709046147993,9.57438701713717e-06,0.0106245131774321,4.27987141589881e-06,0.076950824330261,0.000741205895878522,0.000525893172162646,1.26684740357037e-06,2.10537834238756e-06,0.910836627893939
"TCGA-CV-7248-01A",0.0406994905813115,0.000234858032719207,0.102790488753838,0.0206065018335233,0.0577719345255114,0.000131942564994779,0.00785360515000911,0.0826644194386373,0.00841254114131233,0.678834217978143
"TCGA-CV-7101-11A",1.26621469546695e-06,5.90066694533905e-07,8.73405442939299e-07,5.89957556563265e-07,6.00082911045088e-07,3.44166745944649e-07,7.70080340222905e-07,0.745202678048395,5.38048509410456e-07,0.254791749928709
"TCGA-H7-A6C4-11A",1.59325412899651e-06,5.60467280899551e-05,0.0117245910987364,2.35015778637916e-06,0.0175872089299101,0.00042216192054817,0.678739264745075,9.8452843216833e-07,3.49422484271102e-05,0.291430856388865
"TCGA-CV-6942-01A",0.0194151225749442,1.40472594716275e-05,0.100226410675702,0.05077965765319,0.156451470677062,0.00386351887843303,6.7169992128635e-05,0.11340646268858,0.0020135842526709,0.553762555347817
"TCGA-RS-A6TP-01A",3.58288449971235e-05,0.000601748262663432,0.00605816574552546,1.33934569971514e-05,0.0207690879353315,0.000180951555650337,0.000761353282081922,3.41714728309538e-06,9.58826615975403e-06,0.97156646550331
"TCGA-CV-7091-11A",7.49652168047435e-07,6.54318274608218e-07,0.0417907903431115,0.0205893743061211,0.00179217767295184,6.99726240669647e-05,0.928739413041979,0.00536418556141953,9.62238378292974e-07,0.00165172024152886
"TCGA-D6-A6EM-01A",0.00456212907046172,2.86781147567906e-06,0.0281556003000428,3.82304075546709e-06,0.14138901862674,0.000778398720700639,0.259745695483148,1.12487838581194e-06,2.38519965751673e-06,0.565358956868632
"TCGA-CV-7101-01A",0.027014738057883,0.000196103643841495,0.0427956398250874,0.00489390760811619,0.0830572285681781,0.000884167943566614,0.000761332813701153,0.0188694927965337,1.3450334871929e-05,0.82151393840822
"TCGA-CR-7371-01A",0.00352211930506665,0.00497977390172232,0.0825760769356906,0.0181325768595104,0.0607538527174946,0.0014283771918677,0.00332996505183841,0.18783216207179,0.0106552145454911,0.626789881419528
"TCGA-CQ-5329-01A",0.00228893185160272,0.000171942769504138,0.0314714076806777,0.0455040593919217,0.172504771414449,0.00175138171780424,0.0137444214123637,3.80706542344996e-06,8.52938729813735e-06,0.732550747308955
"TCGA-H7-8502-01A",1.29981434342213e-05,0.00515402396051595,0.0351189955821324,0.00122603739632661,0.00852076208762946,0.000201836103949046,0.000799288300474392,1.59758638731588e-05,0.002374105043211,0.946575977518454
"TCGA-CN-6989-01A",0.000713943037184904,0.000374434388233196,0.0801965134128676,0.138730350124255,0.174865014171606,0.00131965732983469,0.0836934601915406,1.56123882054344e-05,0.000660351465953974,0.519430663490319
"TCGA-CN-5360-01A",0.00626597695890619,0.000488875904022727,0.0502955022228746,0.00265040036743084,0.109482643420129,1.0117358470444e-06,0.068136853760437,0.372259836481092,0.00141662083541891,0.389002278313842
"TCGA-CV-7097-11A",0.00806617295530946,3.04331827172242e-06,0.052489052432335,0.0642732912806073,0.0437357529909346,0.00151379614862114,0.62343149560834,0.159521465365604,0.00196388777075711,0.0450020421292187
"TCGA-CV-7429-01A",2.32321793240342e-05,5.60240511379357e-06,0.130933119029853,0.173344752519787,0.0731854490478022,5.49227460107937e-05,0.0359558781316328,2.18502945356904e-06,0.0263721855052055,0.560122673405817
"TCGA-H7-A6C4-01A",0.00239965617266749,0.00178809340123275,0.0111654823197327,4.64320837216344e-06,0.0254315867604833,0.00356008328075346,0.189264008473198,9.14514136695707e-06,0.00256096341157614,0.763816337830617
"TCGA-BA-5153-01A",0.0120114670910667,0.00931991591046376,0.0496808811430957,0.0033917887897228,0.0823350578522347,0.000881373627589914,0.00145629522518968,1.13843591969633e-05,0.0106136178807665,0.830298218120673
"TCGA-BB-8596-01A",8.82423962358584e-06,0.00195182882612772,0.0900549751240305,0.125405288439186,0.0908164284860716,0.00028141955643751,0.0242078962241248,0.256516468164302,0.0024863087999471,0.408270562140149
"TCGA-CR-7369-01A",0.00506370510013311,0.0013624024583795,0.0377435371282521,0.00443885892063913,0.0316447332476319,0.00377570611102706,0.000899733896113066,2.66885729799494e-06,0.00367206748190073,0.911396586798625
